,key_skills,name,id,description,salary,creation_time,employer,schedule,accept_temporary
152,"Английский — A1 — Начальный, Java, PostgreSQL, SQL, Java EE, Java SE, Spring, Elasticsearch",Java Backend Software Engineer (Middle),51718290,"ОбязанностиПрограммирование на Java , Spring Boot, GolangSystem design - проектирование микросервисной архитектуры платежного сервисаИнтеграции с банковскими APIРасследование инцидиентов багфиксинг, оптимищаци производительностиТребованияВысшее техническое образование , неоконченное высшее техническое образованиенавыки Java , Java Core, Java Collections, Java Threads, Java EE , Servlets ,Filters , Spring Boot, Spring Webflux, Golangпонимание принципов реактивного программирования.пониманиe принципов работы GoroutinePostgresql, SQL, оптимизация запросов SQL, расследование инцидиентов низкойпроизводительности.Навыки работы с ElasticSearch, Sentry",,2022-01-25T14:53:21.215+03:00,Prime Source,FULL_DAY,False
153,"Английский — B1 — Средний, Python, PostgreSQL, Английский язык, Django Framework, Redis",Middle Python developer,51165728,"_**ОСНОВНЫЕ ЗАДАЧИ**_ **:**  * Разработка клиентских и серверных частей сложных интернет-проектов  * Написание кода для backend и frontend частей приложений с сервисной архитектурой  * Проектирование и разработка отдельных модулей и функциональных частей  * Рефакторинг_**НЕОБХОДИМЫЕ ПРОФЕССИОНАЛЬНЫЕ НАВЫКИ**_ **:**  * Опыт работы Python 3, Django, Fastapi, PostgreSQL, Redis  * Будет плюсом небольшой опыт программирования на Golang  * Объектно-ориентированное программирование  * Умение быстро разбираться в чужом коде  * Приверженность принципам ""Make Simple Tasks Simple!"" (делать простые вещи простыми)  * Приветствуется базовый опыт работы с любым frontend фреймворком  * Будет плюсом опыт SQL – оптимизация запросов, чтение плана запросов, сложные запросы  * Знание английского языка на уровне чтения технической документации_**МЫ ПРЕДЛАГАЕМ**_ **:**  * Официальное оформление  * Достойный уровень дохода (обсуждается индивидуально)  * Уютный офис в центре города (парковка в наличии)  * Интересные задачи и работу в команде профессионалов  * Корпоративные праздники и мероприятия  * Корпоративную скидку на изучение английского языка от одной из крупнейших онлайн-школ  * Релокационный пакет для специалистов из других городов  * ДМС",,2022-01-17T06:09:00.282+03:00,FIX,FULL_DAY,False
154,"Golang, Linux, Go, Kubernetes, Docker",Middle/Senior Golang Developer (Sber Virtualization Platform / Bare metal),50929072,"**Вам предстоит:**  * Разрабатывать и поддерживать софт для орĸестрации физичесĸих серверов (bare metal);  * Разрабатывать и поддерживать софт для процесса установĸи и обслуживания операционных систем (полный жизненный циĸл);  * Подготавливать новые образы операционных систем для использовании с Managed Bare metal;  * Разрабатывать софт под DPU Bluefield (golang);  * Разрабатывать библиотеĸи на go (remote frame buffer и другие);  * Участвовать в процессе интеграции с Облачной платформой (IAM, Продуĸтовый ĸаталог);  * Участвовать в процессе интеграции с другими продуĸтами Sber Virtualization Platform (Software-Defined Storage, VPC Network);  * Разрабатывать API для пользователей продуĸта (заĸаз серверов, управление серверами), каĸ для внутренних потребителей таĸ и для ĸонечных внешних пользователей.**Требуемые знания и опыт:**  * Опыт разработĸи на Go от 3-х лет;  * Опыт написания production ĸода на go;  * Понимание принципов основных архитеĸтурных стилей и подходов (например: REST, gRPC);  * Понимание принципов SOLID;  * Общее понимание Web-технологий;  * Базовый опыт работы с linux (установĸа, настройĸа, использование).**Будет плюсом:**  * Опыт работы с DPU Bluefield;  * Разбираетесь, что таĸое PaaS, SaaS, IaaS, FaaS;  * Базовое знание Docker и Kubernetes;  * Опыт написания encoding/decoding библиотеĸ для передачи данных;  * Понимание принципов проеĸтирования и опыт реализации cloud-native архитеĸтур.**Что мы предлагаем:**  * Необходимая техника для работы MacBook Pro 16/windows;  * Обучение за счет компании;  * Офис напротив Библиотеки им Ленина;  * Гибкое начало рабочего дня, а также возможна удаленка;  * ДМС + стоматология;  * Корпоративные скидки для сотрудников Группы Сбербанк;  * Льготные условия кредитования.",,2022-01-11T12:52:49.921+03:00,SberCloud,FULL_DAY,False
155,"Linux, C++, C++ boost, Алгоритмы и структуры данных, Параллельное программирование, Многопоточность, Оптимизация кода, Сокеты, Restful api, Python, SQL, Golang",Middle/Senior C++ Developer,50768747,"_Международная технологическая компания, создающая глобальные финтех решения всфере управления цифровыми активами, ищет программиста С++ для поддержания иразвития торговой платформы._**Примеры задач:**  * Собственная реализация FIX5 сервера, лучшая из всего, что можно добыть на рынке – пример несложной задачи;  * Движки оценки рисков нестандартных деривативов – пример сложной задачи.**Требования:**  * Хорошая алгоритмическая подготовка;  * Интерес к области, готовность быстро разбираться с новыми сущностями.**Будет плюсом:**  * Опыт оптимизаций (вычислений, работы с сетью) – ищем тех, кто любит считать микросекунды;  * Опыт работы с численными методами – на уровне понимания физического смысла и способности адаптировать их под нестандартные ситуации.**Кому обычно с нами интересно?**  * Амбициозным выпускникам технических вузов;  * Людям из хардкор геймдева/обработки видео;  * Любителям математики;  * Любителям поразбираться, как прибивать потоки к ядрам с учетом NUMA-нод.**Условия:**  * Remote-first (но при желании можно работать из офиса);  * Гибкий график;  * Внимание ко всем вашим пожеланиям.","{'from': 250000, 'gross': False, 'currency': 'RUR'}",2021-12-30T15:02:30.976+03:00,Кадровое агентство Юнити,FLEXIBLE,False
156,"PostgreSQL, SQL, Django Framework, Kafka, go, golang",Backend Developer (Golang),49883107,"Наши партнеры, реализует амбициозный проект в области ресторанного бизнеса. Всвязи с появлением новых задач и расширением штата, ищет, в свою команду,талантливого Backend Developer (Golang) .**О продукте:**Приложение Mayber - это удобный сервис на платформах IOS, Android, Web,позволяющий реализовать большое количество потребностей, как у пользователей –гостей заведений, так и у администраторов ресторана и официантов.Для ресторана это система автоматизации процесса обслуживания гостей,обработки заказов, бронирования столов, всё через мобильное приложение.Для гостя это приложение для просмотра меню в удобном формате с возможностью:\- совершения заказа и оплаты внутри ресторана или через доставку;\- оставлять отзывы к блюдам, оценивать комментарии других пользователей,побороться за общий рейтинг блогеров или просто знакомиться с другими людьми.**Тебе определенно к нам, если:**  * ты уверенный Middle или Senior;  * хочешь расти и развиваться внутри небольшой команды и атмосферы стартапа;  * ты не пишешь код без тестов;  * swagger для тебя не просто иностранное слово;**С чем придется иметь дело:**  * Хостинг в облаке Google;  * На бэкенде используем Golang/Python 3.8;  * PostgreSQL в облаке;  * Kafka в облаке;  * CI/CD, код в GitLab;  * Окружения: production, development, staging;**Тебя ждут задачи:**  * Поддержка существующих сервисов;  * Участие в разработке новых сервисов и продуктов;  * Участие в разработке архитектуры проекта;  * Интеграция с внешними системами;  * Написание читабельного чистого кода;  * Исправление ошибок, оптимизация кода;  * Покрытие написанного кода тестами (unit тесты);  * Проведение Code-Review;  * Ведение технической документации.**Требования:**Обязательно:  * Middle/Senior Golang;  * Глубокое понимание принципов асинхронного программирования на Golang;  * Опыт работы с Аsyncio;  * Опыт работы с Аiohttp (либо Tornado);  * Знание SQL (PostgreSQL), Аsyncpg;  * Опыт работы с технологией контейнеров Docker;  * Git, GitLab.Плюсом будет:  * Опыт работы с Kafka;  * Опыт работы с облачными SaaS (GCS, AWS);  * Опыт работы с Django Framework;  * Знание Python.**Условия:**  * Полная занятость 5/2 (выходные сб, вс и гос. праздники);  * Гибридный график работы офис/удаленка;  * Комфортный и офис в шаговой доступности от 3х станций метро Бауманская, Красносельская, Комсомольская;  * Удобный график для жаворонков, сов и неопределившихся: с 9 -12 до 18 - 21;  * Нет фиксации рабочего времени, работаем на закрытие задач;  * Официальное оформление с соблюдением всех социальных гарантий;  * Чай/кофе/сладости в офисе, оборудованная столовая;  * Пакет ДМС;  * Нет дресс-кода, бюрократических проволочек при оформлении;  * Здоровая атмосфера в команде молодых и активных ребят;  * Digital-инструменты для работы, позволяющие вам решать текущие задачи быстро и эффективно;  * Сложные и интересные задачи, в области разработки проекта;  * Свобода в области самостоятельного принятия решений по вопросам разработки;  * В нашей команде твои достижения никогда не останутся незамеченными;  * Кикер**Зарплата:**  * Готовы обсуждать и отталкиваться от ваших пожеланий и знаний.",,2021-11-23T15:27:20.412+03:00,"РОССТ, РА",FULL_DAY,False
157,"Английский — B2 — Средне-продвинутый, JavaScript, jQuery, CSS, C#, HTML, ASP.NET, MySQL, SQL, Bootstrap, MS SQL, PHP, MS SQL Server, REST, SQL Server, MongoDB, Node.js, Docker, Golang, Django Framework, Web Application Development, JSON API, PostgreSQL, Управление проектами, Atlassian Jira, Работа в команде",Full Stack Developer (Middle/Senior),50880065,"**Чем вы будете заниматься:**Удалённая работа в Европейский компаниях!**Требования к профессиональным навыкам и квалификации:**  * Отличное знание хотя бы одним из языков программирования JS (NodeJS), Python (Pure,Django), GOlang, Java, С#, .NET, PHP c опытом разработки от 5 лет;  * Понимание REST API  * Понимание базовых структур данных  * желание развиваться и постоянно расти;  * Портфолио: минимум 3 успешных и активных проектов по автоматизацию;  * Уверенное знание база данных как MongoDB, MySQL, PostgreSQL и других  * Опыт работы с большими данными в AI, ML будет большим плюсом;  * Хорошее знание базовых алгоритмов и структур данных, понимание архитектурных паттернов;  * Понимание и практический опыт построения API для веб приложений;  * Знание и опыт работы с JavaScript, HTML5, CSS3;  * Умение работать с Git, Docker, AWS;  * Высокие навыки в проектировании сложных систем, технического аудита и разработке микросервисов;  * Знания грамотной документации кода, функциональности и взаимосвязи  * Опыт работы в Agile командах;  * Знания языков: Английский мин уровнем upper - intermediate.**Что мы можем предложить:**  * конкурентную ЗП, официальное трудоустройство;  * работа с командой, нацеленной на развитие и результат  * гарантия профессионального, финансового и карьерного роста","{'from': 1800, 'to': 3200, 'gross': False, 'currency': 'USD'}",2022-01-10T15:41:54.695+03:00,NAPA AUTOMOTIVE,FLEXIBLE,False
158,"Linux, PostgreSQL, PHP, Java, Английский язык",Backend (PHP) разработчик,51346753,"Проект представляет собой платформу для развертывания сайтов со ставками наспорт и казино. Позволяет быстро развернуть и сконфигурировать сайт дляклиента с типовым либо уникальным пользовательским интерфейсом. Интегрированас большинством популярных провайдеров ставок на спорт и казино.Основные технологии: Linux, PHP (Symfony), PostgreSQL, RabbitMQ, Redis,Docker. Есть несколько сервисов, написанных на Golang, Ruby, Elixir, Kotlin.Одной из задач является унификация используемых технологий. Система работает впродакшне, 24x7.В данный момент в команду Backend мы ищем инженеров уровня Middle/Senior.Frontend разрабатывать не нужно.От кандидатов мы ожидаем опыт работы с высоконагруженными backend проектами,понимание серверной архитектуры, глубокие знания Linux и сетей.Технологии: Linux, PHP (Symfony), PostgreSQL, RabbitMQ, Redis, Docker. Плюсомбудет знание других языков программирования: Golang, Java, Kotlin, etc.Задача: Обеспечить работоспособность проекта. Унифицировать технологии напроекте. Развивать проект в соответствии с требованиями бизнеса. Работать скомандой backend. Взаимодействовать с командой frontend.",,2022-01-19T14:30:50.031+03:00,Селадон девелопмент,FULL_DAY,False
159,"PHP, Laravel, ОПП, SQL",Middle PHP программист (Laravel) продуктовая разработка,51108988,"З\п оклад 120000-160000 net + премии (годовые, за проекты), размер окладаоговаривается по итогам технического собеседования.Офис: г. Москва, Новый Арбат, д. 21, эт. 5 (метро Смоленская, Арбатская)Формат работы: удаленный/гибридный или офис ( по желанию), полный рабочийдень.**Описание вакансии**Компания работодатель - одна из ведущих в России, разрабатывающие системыавтоматического дистанционного обслуживания с применением искусственногоинтеллекта (голосовые и чат роботы на основе анализа естественной речи).Заказчиками компании являются ведущие банки России, ведущиетелекоммуникационные компании, госкорпорации, сбытовые, транспортные компаниии правительственные структуры. На сайте в силу ряда обстоятельств нетинформации про многих заказчиков компании, это связано с ограничениямираскрытия информации согласно договору.**Под капотом**Сейчас **** в команде **** 10+ аналогичных разработчиков. Разработкапродуктовая, команды под проект до 10 человек, с Заказчиком работаетруководитель проектов. Релизы 2 раза в месяц + хотфиксы. В разработкеиспользуются современные и интересные технологии (взаимодействие с нейроннымисетями, распознавание речи, частично машинное обучение).Новым технологиям обучают (Redmine, Unix-like, VoiceXML, IVR системы,платформа Asterisk, протоколы SIP, MRCP, RTP, UDP), если есть желание.Внутри компании можно вырасти в направлении Go-разработки, есть отдел Golangразработчиков.Есть задачи по стандартным технологиям, направлений и отделов разработки вкомпании несколько.**Технологии, с которыми работают в компании :** PHP 7, Laravel, Slim, MySQL/PostgreSQL, Git (Gitflow / SVN).**Обязанности:**  * Back-end разработка автоматизированных систем с использованием технологий синтеза и распознавания речи (скрипт, который обрабатывает входящие звонки).**Требования:**  * Знание PHP 7, опыт PHP разработки (от 1,5-2 лет), можем рассмотреть с опытом full stack (PHP + JS), есть в разработке подходящие задачи;  * ООП и паттерны проектирования;  * Знание MySQL/ PostgreSQL;  * Умение работать с системой контроля версий Git;  * Базовые знания Unix-like операционных систем.**Условия:**  * Работа в стабильно развивающейся компании;  * Официальное трудоустройство, з\п полностью белая;  * Можно обсудить варианты трудоустройства (ИП, самозанятый);  * Полный рабочий день, пн-пт, начало-конец рабочего дня гибкие; сейчас вся команда работает удаленно;  * Обучение речевым технологиям, помощь в освоении новых технологий, участие в разнообразных проектах (например, Хакатон);  * З\п оклад по итогу технического собеседования, официальный net + премии (годовые, за проекты),  * Техника для работы может быть предоставлена ( оговаривается дополнительно с финальным кандидатом).","{'from': 120000, 'to': 160000, 'gross': False, 'currency': 'RUR'}",2022-01-14T18:24:40.653+03:00,РусПерсонал,REMOTE,False
160,"Python, MongoDB, Django Framework, Git, Linux",Python разработчик (middle/senior),43961654,"**Мы - NtechLab - компания-разработчик продуктов для интеллектуальнойвидеоаналитики на базе собственных алгоритмов, в том числе алгоритмараспознавания лиц.**Наша задача – создавать продукты, которые в режиме реального временианализируют и «понимают» все, что происходит на видео. Мы работаем с сотнямитысяч камер по всему миру и осуществляем поиск по базам размером болеемиллиарда лиц за миллисекунды, а наши разработки не раз признавали лучшими вмире по итогам международных тестов.Сейчас в свою команду мы ищем коллегу – **Python-разработчика** , которыйпоможет создавать и развивать лучшие в нише продукты.**Чем предстоит заниматься:**  * участие в разработке новых, а также поддержке и развитии существующих крупных высоконагруженных проектов;  * code-review кода коллег;  * улучшение кодовой базы и CI/CD скриптов, написание тестов;  * участие в проектировании архитектуры и разработке существующего продукта и других систем, разрабатываемых в компании;  * доработка смежных сервисов (Python);  * при желании - разработка и сопровождение внутренних сервисов на Go.**Что для нас важно:**  * знание Linux на уровне продвинутого пользователя, bash;  * знание MongoDB, SQL, PostgreSQL;  * отличное знание Python 3.5+, Django 2.2;  * опыт работы с асинхронным кодом, опыт работы с asyncio или Tornado или gevent;  * умение работать с git;  * умение читать оригинальную документацию.**_Как плюс:_**  * знание языка Go (golang);  * опыт работы с видео;  * знание С/С++.**Что предлагаем взамен:**  * Амбиции на завоевание мирового рынка - отсюда возможность участвовать в глобально значимых проектах;  * Из предыдущего пункта вытекает - карьерный и профессиональный рост;  * Команда сильных профессионалов, увлечённых своим делом (как это бывает в стартапах);  * При этом полная стабильность: официальное трудоустройство по ТК, абсолютно белая зарплата, ДМС после испытательного срока;  * Возможность определять комфортный формат работы - частично или полностью офисный (у нас есть классный офис с летней верандой в центре Москвы:)) или удаленный (из любого города).",,2021-04-16T17:59:30.780+03:00,НТехЛаб,REMOTE,False
161,"React, Vue, JavaScript, jQuery, Typescript",Middle Frontend Developer / Разработчик JavaScript,51918609,"Мы IT-компания в сфере adtech и gamedev.  Создаем сложные программные решения для бизнеса: programmatic-платформы длярекламных бирж, мобильные игры, технологии ретаргетинга, интерфейсы дляпользователей ПО.**Наш стэк:**  * Back-end - PHP 7.4 + компоненты фреймворков, PostreSQL. Высоконагрузка на Golang.  * Front-end - JavaScript + React.  * QA auto - JS/TS.Разработка разделена на два направления: развитие ядра систем и создание новыхфичей. Ты можешь выбрать любой путь, в дальнейшем по согласованию с лидомсменить его.**Что с тебя:**  * Опыт работы в коммерческой разработке от 2х лет.  * Знание JavaScript (ES5, ES6+, TypeScript).  * Знание front-end фреймворков и библиотек (jQuery, React, Vue).  * Опыт работы с front-архитектурой.  * Опыт написания unit-тестов.**Плюсом будет:**  * Опыт работы с PHP / Go (необязателен).  * Опыт работы с базами данных (Postrgres, ClickHouse).  * Опыт проведения code review.**А какие задачи?**  * Добавление нового функционала в панели управления системой и клиентские кабинеты.  * Разработка рекламных скриптов на чистом JavaScript.  * Активное участие в выборе оптимального и эффективного клиентского пути.**Круто, если ты:**  * Любишь задавать и задаваться вопросом “Зачем?”.  * Как и мы, ценишь свободу действий.  * Видишь проблемы и зоны роста (как у продукта, так и у себя).  * Обладаешь гибким мышлением и быстрой адекватной реакцией.**Что ценят наши сотрудники:**  * Максимально понятный и быстрый онбординг с заинтересованным наставником.  * Отлаженный процесс проектирования (Design Review) и разработки (Code Review) без бюрократии.  * Высокий уровень дохода “в рынке” и открытую систему грейдов, где каждый видит экспертные знания и зоны роста свои и коллег.  * Удобную работу по методу “канбан” в таск трекере (у нас YouTrack), актуальную и постоянно обновляемую базу знаний в Confluence.**Что еще мы предлагаем:**  * Компенсируем курсы и посещение конференций (Highload, HolyJS, DevOops, Heisenbug ...).  * Компенсируем обучение английскому, командные виды спорта.  * Проводим митапы, тимбилдинги, корпоративы, участвуем в экоактивностях, бегаем марафоны и побеждаем в ""Гонке героев"", вместе смотрим фильмы и играем в PS5 и кикер.  * Заботимся о здоровье и благополучии: ДМС со стоматологией, корпоративный психолог, массажное кресло, йога в офисе.  * Предоставляем корпоративные скидки на кучу разных товаров и услуг  * Дарим подарки на дни рождения, годовщины работы в компании, новогодние подарки детям  * Уютное пространство с закусками, вкусняшками и видовой верандой в самом сердце Петроградки  * Возможность выбрать, работать удаленно или в офисе.","{'from': 155000, 'to': 230000, 'gross': False, 'currency': 'RUR'}",2022-01-29T15:51:00.860+03:00,Софтвайс,FULL_DAY,False
162,"Английский — B1 — Средний, Node.js, JavaScript, MySQL, Git",Middle Backend разработчик,37423597,"**IT Компания Reelmotion games входит в состав международного концернаAdamantis Services LP, одного из ведущих поставщиков программного обеспеченияв области азартной игровой индустрии для европейского и американскогорынков.****Наши преимущества:**  * Высокий спрос от конечного потребителя. Результат Вашей работы точно не ляжет на пыльную полку.  * Стабильное гарантированное инвестирование проекта.  * Перспектива релокации в течение 1,5 лет за границу (Мальта, Тайланд).  * Активное развитие стека и soft skills в рамках проекта.  * Активный вертикальный карьерный рост при желании.  * Уникальность проекта на рынке азартной game индустрии.  * Индивидуальное курирование карьерного развития каждого сотрудника компании.  * Релокационный поддерживающий пакет при переезде в СПб из других регионов.  * Возможность принять участие в уникальном проекте, получившем высокую популярность в азартной game-индустрии.**Чем предстоит заниматься:**  * Разработка кода backend части проекта;  * Участие в проектировании микросервисов.**Что мы предлагаем:**  * Участие в реализации уникального проекта (в мире подобных проектов нет);  * Релокационный поддерживающий пакет при переезде в СПб из других регионов;  * Развитие совместно с командой и проектом;  * Режим работы 5/2 с 9 до 18 часов в офисе;  * Офисы компании в Приморском районе;  * Конкурентный и стабильный доход.**Что для нас важно:**  * Хорошее знание JavaScript;  * Опыт коммерческой разработки на Node.js;  * Знание и понимание SQL;  * Опыт работы в команде с применением Git.**Плюсами для Вас будут:**  * Знание MySQL, Postgres, Redis;  * Опыт работы с системами шифрования;  * Опыт Frontend разработки;  * Знание английского языка;  * Знание языка golang._**Для Вас большим преимуществом будут: опыт работы с высоконагруженнымисервисами, пунктуальность, ответственность, умение работать на результат,желание развиваться.**_**Заинтересовала вакансия? Оставляйте отклик!****Мы обязательно свяжемся с Вами!**","{'from': 120000, 'to': 180000, 'gross': False, 'currency': 'RUR'}",2020-06-09T17:36:31.818+03:00,Reelmotion games,FULL_DAY,False
163,"Английский — A1 — Начальный, REST API, Backend",Backend-разработчик/программист (middle),51170700,"**Коротко о «Гет-Нэт»**С 2010 года наша международная команда создаёт востребованные и эффективныепрограммные продукты, мы интегрируем инновационные технологии любого уровнясложности — от биллинга и документооборота до финтех-проектов иузкоспециализированных решений для бизнеса.     **О вакансии**Мы ищем backend-разработчиков для создания и поддержки унифицированных веб-сервисов и приложений.  **Что мы от вас ожидаем**  * Владение любым скриптовым языком (Golang, Python, PHP, Lua и т.п.)  * Опыт разработки backend-приложений  * Опыт разработки REST API  * Опыт проектирования БД  * Желание осваивать новые технологии, инструменты и подходы  **Будет плюсом**  * Понимание работы современного фронтенда  * Опыт использования Git  * Linux на уровне пользователя  * Английский на уровне чтения документации  **Чем нужно заниматься**  * Разрабатывать REST API  * Проектировать базы данных  * Дорабатывать существующие решения  * Внедрять лучшие практики разработки  * Рефакторить легаси  * Плотно взаимодействовать с командой frontend'а  **Условия**  * Конкурентная оплата труда  * Индексация заработной платы  * Комфортное рабочее место  * Необходимое ПО по запросу  * Гибкое начало рабочего дня  * Обучение и посещение профильных конференций  * Просторный офис в центре города, со всеми удобствами  * Кухня в офисе (кофе, напитки, фрукты, орехи, сладости и т.д.)  * Хорошие скидки в дружественных заведениях  * Зарплата обсуждается на собеседовании и будет расти соответственно вашему уровню.Мы ищем увлечённых специалистов, стремящихся стать одними из лучших в своейобласти, честных и открытых к изучению чего-то нового.Мы с удовольствием поделимся своими знаниями и с не меньшим удовольствиемпримем ваш опыт. Мы считаем любопытство одним из важнейших профессиональныхкачеств.Мы — хорошая команда :)",,2022-01-17T08:27:07.390+03:00,Гет-Нэт,FULL_DAY,False
164,"JavaScript, Git, MySQL, PostgreSQL, PHP",Веб разработчик (Middle-Senior),51991011,"Мы – крупнейшая сеть копицентров Санкт-Петербурга (46 копицентров по всемугороду) со своим производством и хорошо выстроенной организационнойструктурой. В команде разработчиков открыта новая вакансия.Мы ищем web-разработчика с опытом разработки от 2х лет, готового учиться иразвиваться, изучать новые инструменты разработки и языки программирования.Мы сами активно учимся и развиваемся, проводим обучение по различнымнаправлениям в IT, поэтому если вы чего-то не знаете, но имеете большоежелание научиться – мы научим. **Для нас главный критерий не текущие знания иумения, а желание учиться и скорость освоения знаний.****ЧТО МЫ ПИШЕМ:**  * многомодульную ERP систему для внутренних нужд компании;  * сайты компании;  * приложения для мониторинга, статистики;  * делаем связку сайтов, сторонних сервисов с нашей ERP системой;  * внедряем новые инструменты, ускоряющие работу наших пользователей, систем.**Что мы используем:** Laravel 6.x, Vue js 2.x, Postgresql, MySQL, Node.js**Что мы внедряем:** MongoDB, RabbitMQ, Reddis, CI/CD, Golang, Python, Dockerи многое другое.**ЧТО МЫ ЖДЁМ ОТ ВАС:**  * опыт работы от 2 лет по направлению веб-разработка;  * хорошие знания php 7.x;  * знание одного из php фреймворков: Laravel / Symphony / Yii (мы используем Laravel 6.x);  * знание принципов ООП, MVC, паттернов проектирования;  * умение читать чужой код, рефакторить;  * знание MySQL / Postgres, умение составлять SQL запросы;  * знание основ JavaScript;  * знание основ Git, *nix систем;  * **будет плюсом:** знание Docker, Reddis, Memcached, RabbitMQ; CSS3, HTML5 (верстки практически нет, используем готовый фреймворк, но понимание как “это” работает желательно), умение писать unit/feature тестов (PHP), работать по TDD, знание ES6/ES8","{'from': 120000, 'gross': False, 'currency': 'RUR'}",2022-02-01T12:47:13.027+03:00,OQ,FULL_DAY,False
165,"PHP, Git, MySQL, docker, go, golang",Разработчик PHP/Go (Middle),51983631,"В it-департаменте CarPrice мы развиваем уникальную онлайн-платформу по выкупуавто с пробегом. Мы стремимся диджитализировать автобизнес, разрабатываемновые опции для клиентов и автоматизируем процессы. Сейчас мы ищем в командубэкенд разработчиков.Продукт - аукционная платформа CarPrice.Команда небольшая, но бодрая и профессиональная!)**Хотим, чтобы у тебя было:**  * Опыт от года промышленной разработки на php  * Знания языка программирования go (базовые навыки работы, теория)  * Знание английского на уровне чтения документации и проф статей  * Навыки работы с базой данных mysql  * Владение системой контроля версий git  * Навык работы в bash консоли  * Умение работать с docker  * Бодрость и чувство юмора.**Что делать:**  * Разрабатывать сервисы на PHP/Go для платформы С2B  * Поддерживать существующие сервисы и переносить их на новые технологии**Что предлагаем:**  * Удобный офис в городе Киров. Возможен удаленный формат  * 5/2 график. Начало рабочего дня с 9:00  * Оформление по ТК РФ. 28 календарных дней отпуска, оплата больничного - здесь все стандартно  * Прокачку навыков  * Зарплату обсуждаем, зависит от твоих навыков  * Корпоративные мероприятия в офисе и с выездом. Корпоративные скидки на английский язык, ДМС и fitness и многое другое, что придумаем и захотим воплотить в жизнь ;)P.S. Если ты прочитал описание вакансии до конца и тебя ничего не испугало ине напрягло, смело откликайся.",,2022-02-01T10:45:16.723+03:00,Carprice,REMOTE,False
